0,493.88928706030964,717.7338597845715,603.9172103652039
1,493.88928706030964,717.6682775218683,611.7851105073674
2,517.0713870603097,717.5277192315214,620.5990618469483
3,542.8214963744326,717.7292198099128,640.8521716799669
4,517.8593047255097,717.7248617437162,637.5811843253811
5,542.3116571434593,717.8362771961263,637.8134557012085
6,542.1746415470516,717.7152830878058,640.8302420102746
7,542.3550055547122,717.5438976763843,646.801856762576
8,542.5110234464931,717.7755549438925,656.939475080807
9,566.9454760542751,717.7755549438925,659.342335149602
10,567.0095317026401,717.8332532566781,658.6452581959119
11,567.8523817097216,717.6997878759192,657.6399760423337
12,541.9268573957722,717.789791629359,649.1513226982971
13,542.2960483737486,717.8499187572015,654.7026732136476
14,518.6036159207104,717.898242633948,656.9544630815416
15,542.4944953013014,717.8923238957767,656.4496819832258
16,542.1295336316308,717.8923238957767,659.1974718961304
17,542.5786383647419,717.8387442673466,653.5711215743586
18,542.5487854422873,717.8080056494982,646.083317945719
19,518.1608824955244,718.013833909121,645.5957599395432
20,567.5481122033934,717.8874807928271,648.217745652222
21,566.7580133175634,717.869366953394,650.0090614838482
22,542.5850444893679,717.8702319067315,652.8815376828315
23,542.4657574601542,717.9904684640151,649.1582136463956
24,543.4293859747931,717.8802307206664,650.3838021155648
25,566.947187429837,717.8139470482333,649.9949495575293
26,567.5257069540717,717.9904684640151,647.8862567113082
27,567.5210126075176,717.9404210573355,647.0293156561792
28,543.1152966416181,717.8633767852638,645.1856968826198
29,542.655464542036,717.8586541785476,641.4379898603457
30,542.098399980998,717.9628964905357,645.192659241834
31,543.5154805159011,717.8858347543817,647.4243122907027
32,542.1645575675695,717.8807438881281,647.1781841659283
33,517.3114629763256,717.9684367478703,653.5538442879626
34,517.8791870603097,717.9799596401608,657.9446685396084
35,542.5994141015678,717.8793185189134,649.719354478879
36,542.5907006872192,717.8137727336568,649.949620077221
37,542.3793810922757,718.0288872222434,651.157762483298
38,542.5299970568676,717.8588729700065,653.6326853503474
39,542.4239543103233,717.8486762022459,648.5077051912828
40,518.4374224345643,717.7891593679983,651.8675628566368
41,543.1418004843158,717.8529007294524,654.7424622237437
42,542.6812314447982,717.8619025763937,652.9762362193749
43,567.3460079039141,717.8443980728264,650.3743429959202
44,542.6692513461803,717.8443980728264,650.3313704376575
45,542.7844839714062,717.9021940575137,649.5733489244885
46,518.251360724437,717.7690734287532,652.0789413162873
47,567.5289107652383,718.0088460888396,651.596715085217
48,567.1980902930791,717.9190440483502,654.0825102812528
49,542.2467836546823,717.9447074198436,651.4833039561352
50,543.1700550934952,717.9179188073875,656.8820590851242
51,517.9859603143312,717.9633994841599,649.665575918254
52,517.8789270601117,717.8511432386841,643.7468068523841
53,542.6949088677054,717.8323314689567,646.8636050076583
54,542.541152420299,717.8445902279642,648.5951854092906
55,542.5426211972947,717.8323314689567,651.4606100896806
56,543.0382381800393,717.7829719488466,644.964414889071
57,542.5435343468446,717.7955930877366,649.1891996606082
58,567.2490797704709,717.976163747037,652.3217450871999
59,542.3357096952387,717.8215314479475,654.9466703194238
60,542.954599676596,717.8514838214799,649.095603405548
61,567.0538112905015,717.8514838214799,650.216464074664
62,517.3511766318943,717.9551999024422,650.3627250531324
63,542.3800409774547,717.9983412947431,646.5091464031965
64,542.4845602835592,717.9436721578487,648.2209814010214
65,567.0582492552156,718.0747471990268,648.4610010403837
66,543.6249245395852,717.8732073043101,651.0976746155706
67,542.2252067355246,717.8997069671749,652.1388664893528
68,541.8210317396762,717.8466032181801,650.2646709224554
69,542.3836554918778,717.835585123064,645.8828180089449
70,542.7127144622157,717.9205696773652,644.7568497854501
71,567.4499017509728,717.8286063962063,646.2563225622989
72,518.4376907693595,717.8971057944029,649.383435198896
73,542.8948890567174,717.8770226939668,642.7400435656948
74,566.9396012566792,717.9277671003633,652.4912199927785
75,542.1681464872722,717.9805086848966,655.2238860489358
76,567.3161638759608,718.0877618452766,646.9647816573404
77,543.1152351750453,718.0188981135789,651.3567396023345
78,567.3362354398996,718.0188981135789,648.2303500271768
79,517.7111946615564,718.1077238070073,648.2581139314665
