0,0.0,169.4967026993685,108.95934036135205
1,32.73373490914698,169.4967026993685,122.51588836616449
2,22.154999324485715,169.4967026993685,130.3087865214503
3,22.154999324485715,169.4967026993685,132.1406191992188
4,40.45500435108657,169.4967026993685,137.78414560738588
5,21.5597612292476,169.4967026993685,138.1400248629775
6,21.5597612292476,169.4967026993685,139.54918402179248
7,50.595238095238116,169.4967026993685,140.34297447606804
8,33.99150375395962,169.4967026993685,138.4337743297641
9,28.556463928616118,169.4967026993685,141.51453205897167
10,33.396265658721504,169.4967026993685,145.5731916793968
11,41.056463928616125,169.4967026993685,144.31346663031212
12,50.0,169.4967026993685,139.38420673696817
13,34.654999324485715,169.4967026993685,143.49057264428396
14,28.556463928616115,169.4967026993685,140.5407577328199
15,40.39296835809003,169.4967026993685,142.31617265488666
16,57.591940794606636,169.4967026993685,146.32036915013578
17,34.654999324485715,169.4967026993685,142.96319403432702
18,41.05646392861612,169.4967026993685,142.68196583088098
19,21.5597612292476,169.4967026993685,139.5243393494501
